Details;Sampleno;Sampling year;Grain size micron;Longitude;Latitude;Elevation;Coordinate method;Collector;Treatmentyears;Laboratorynames;SiO2 wt%;TiO2 wt%;Al2O3 wt%;Fe2O3t wt%;Fe2O3 wt%;MnO wt%;MgO wt%;CaO wt%;Na2O wt%;K2O wt%;P2O5 wt%;Sum wt%;L.o.i. wt%;FeO wt%;Ag ppm;Al %;As ppm;Ba ppm;Be ppm;Bi ppm;Ca %;Cd ppm;Co ppm;Cr ppm;Cu ppm;Fe %;Hf ppm;K %;Li ppm;Mg %;Mn ppm;Mo ppm;Na %;Nb ppm;Ni ppm;P %;Pb ppm;Rb ppm;S %;Sb ppm;Sn ppm;Sr ppm;Ta ppm;Th ppm;Ti %;U ppb;V ppm;W ppm;Zn ppm;Zr ppm;Sc ppm;Y ppm;La ppm;Ce ppm;Au ppb;Br ppm;Cs ppm;Hg ppm;Ir ppb;Se ppm;U ppm;Nd ppm;Sm ppm;Eu ppm;Tb ppm;Yb ppm;Lu ppm;Pd ppb;Pt ppb;Ga ppm;Ge ppm;In ppm;Tl ppm;Pr ppm;Gd ppm;Dy ppm;Ho ppm;Er ppm;Tm ppm;Mn %;S ppm;Au ppm;Ir ppm;Sn %;Sr %;B ppm;Pd ppm;Pt ppm;Re ppm;Te ppm;Si %;Fe ppm;Cl %;geo_magnetic_anomaly nT;geo_heat_flow mW/m2;geo_depth_to_moho km
Link;552608;2009;0-100;-40.996152;64.995815;37.0;GPS;Stensgaard, Bo Møller;2011;Activation Laboratories Ltd.;1.7626785637274363;0.01953168453125545;1.162862993321926;0.9768083373380663;;-0.8860566476931632;0.5717088318086876;0.8356905714924255;0.4941545940184428;0.02530586526477026;-0.5686362358410126;2.0005468665935493;0.29885307640970665;;;;;2.5774917998372255;;;;;1.4471580313422192;2.1789769472931693;1.9294189257142926;;0.8450980400142568;;;;;;;0.9030899869919435;1.8195439355418688;;1.146128035678238;1.3617278360175928;-1.6989700043360187;-0.5228787452803376;0.47712125471966244;2.5237464668115646;-0.3010299956639812;0.7403626894942439;;;2.2576785748691846;;1.9395192526186185;2.4265112613645754;1.3710678622717363;1.2787536009528289;1.6334684555795864;1.9344984512435677;;1.1760912590556813;;;;;-0.09691001300805639;1.5563025007672873;0.8129133566428556;0.17609125905568124;-0.1549019599857432;0.3222192947339193;-0.494850021680094;;;1.2787536009528289;0.3010299956639812;;-0.6989700043360187;0.9867717342662449;0.7075701760979364;0.6020599913279624;-0.09691001300805639;0.3222192947339193;-0.494850021680094;;;;;;;;;;;;;;;-22.618839263916016;52.497833;37.0
Link;552609;2009;0-100;-41.069527;65.069533;97.0;GPS;Stensgaard, Bo Møller;2011;Activation Laboratories Ltd.;1.8218409272004543;-0.1592667653881933;1.162862993321926;0.7909884750888159;;-0.9208187539523752;0.3222192947339193;0.7075701760979364;0.5289167002776547;-0.1804560644581313;-0.638272163982407;2.0017034322576412;0.012837224705172217;;-0.3979400086720376;;0.7708520116421442;2.439332693830263;;;;;1.2304489213782739;1.9268567089496924;1.568201724066995;;1.0791812460476249;;;;;;;0.7781512503836436;1.5563025007672873;;1.1760912590556813;1.2304489213782739;-1.6989700043360187;-0.12493873660829995;;2.545307116465824;-0.3979400086720376;0.7323937598229685;;;2.0293837776852097;;1.7781512503836436;2.6532125137753435;1.2787536009528289;1.380211241711606;1.4913616938342726;1.7853298350107671;;0.7634279935629372;;;;;0.11394335230683679;1.4471580313422192;0.7323937598229685;0.11394335230683679;-0.09691001300805639;0.43136376415898736;-0.37675070960209955;;;1.2041199826559248;;;;0.8512583487190752;0.6720978579357175;0.6434526764861874;-0.045757490560675115;0.414973347970818;-0.3979400086720376;;;;;;;;;;;;;;;-69.64664459228516;52.497833;37.4
Link;552610;2009;0-100;-41.010738;65.102397;100.0;GPS;Stensgaard, Bo Møller;2011;Activation Laboratories Ltd.;1.781970673912552;-0.09044397075882467;1.1789769472931695;0.8000293592441343;;-1.0457574905606752;0.5465426634781311;0.8020892578817327;0.5797835966168101;0.17026171539495738;-0.3979400086720376;1.9980499894286095;0.06818586174616162;;-0.3010299956639812;;;2.824776462475546;;;;;1.3010299956639813;2.2467447097238415;1.591064607026499;;1.0;;;;;;;1.0;1.8920946026904804;;0.9542425094393249;1.568201724066995;-1.744727494896694;;0.3010299956639812;2.8363241157067516;-0.3979400086720376;0.9344984512435677;;;2.093421685162235;;1.806179973983887;2.61066016308988;1.2430380486862944;1.2304489213782739;1.8129133566428555;2.123851640967086;0.7781512503836436;0.6989700043360189;;;;;0.0;1.7481880270062005;0.9684829485539351;0.3010299956639812;-0.1549019599857432;0.2041199826559248;-0.585026652029182;;;1.2787536009528289;;;-0.6989700043360187;1.1760912590556813;0.785329835010767;0.5440680443502757;-0.2218487496163564;0.25527250510330607;-0.6020599913279624;;;;;;;;;;;;;;;-49.46293640136719;52.497833;37.4
Link;552611;2009;0-100;-40.675282;65.098327;171.0;GPS;Stensgaard, Bo Møller;2011;Activation Laboratories Ltd.;1.7658175153099183;-0.07314329105030767;1.1699681739968923;0.8273692730538252;;-1.0;0.46982201597816303;0.7481880270062004;0.5538830266438743;0.09342168516223506;-0.5376020021010439;1.996621107579201;0.6803355134145632;;-0.3010299956639812;;0.11394335230683679;2.660865478003869;;;;;1.3010299956639813;2.1958996524092336;1.845098040014257;;1.0;;;;;;;1.0;1.8325089127062364;;1.255272505103306;1.5563025007672873;-1.4436974992327127;-0.3979400086720376;0.47712125471966244;2.699837725867246;-0.2218487496163564;0.9956351945975499;;;2.103803720955957;;1.8260748027008264;2.5899496013257077;1.290034611362518;1.4471580313422192;1.9395192526186185;2.164352855784437;;1.4313637641589874;-0.045757490560675115;;;;0.8388490907372553;1.8129133566428555;1.0413926851582251;0.3979400086720376;0.07918124604762482;0.3979400086720376;-0.3979400086720376;;;1.2787536009528289;;;-0.5228787452803376;1.255272505103306;0.9138138523837167;0.7708520116421442;0.04139268515822508;0.4623979978989561;-0.38721614328026455;;;;;;;;;;;;;;;-103.68766784667969;52.497833;36.7
Link;552612;2009;0-100;-39.92051;65.182493;52.0;GPS;Stensgaard, Bo Møller;2011;Activation Laboratories Ltd.;1.749968083509403;0.10071508657308159;1.190051417759206;0.9474337218870508;;-0.8538719643217619;0.557507201905658;0.8756399370041684;0.5526682161121932;0.10720996964786837;-0.37675070960209955;1.9977401422221353;0.045322978786657475;;-0.1549019599857432;;;2.662757831681574;;;;;1.4771212547196624;2.278753600952829;1.9493900066449128;;1.3424226808222062;;;;;;;1.1760912590556813;1.8864907251724818;;1.1760912590556813;1.5440680443502757;-0.8538719643217619;;0.47712125471966244;2.7671558660821804;0.04139268515822508;1.3010299956639813;;;2.2695129442179165;;1.8388490907372552;2.8943160626844384;1.5118833609788744;1.5440680443502757;1.7781512503836436;2.0969100130080562;;0.47712125471966244;-0.045757490560675115;;;;0.7075701760979364;1.724275869600789;1.0;0.414973347970818;0.07918124604762482;0.6232492903979004;-0.14874165128092473;;;1.3010299956639813;0.3010299956639812;;-0.6989700043360187;1.146128035678238;0.9084850188786497;0.8388490907372553;0.146128035678238;0.6020599913279624;-0.21467016498923297;;;;;;;;;;;;;;;-109.67872619628906;67.742133;35.2
Link;552613;2009;0-100;-39.82537;65.257355;129.0;GPS;Stensgaard, Bo Møller;2011;Activation Laboratories Ltd.;1.7985125330313514;-0.18375870000821692;1.1574567681342256;0.756636108245848;;-1.0969100130080565;0.3521825181113625;0.761927838420529;0.5622928644564748;0.13033376849500614;-0.6989700043360187;1.9975392780732115;0.3996737214810381;;;;;2.6324572921847245;;;;;1.146128035678238;2.0211892990699383;1.5563025007672873;;0.8573324964312685;;;;;;;1.0413926851582251;1.7160033436347992;;1.2304489213782739;1.4313637641589874;-1.7958800173440752;;0.6020599913279624;2.4668676203541096;0.0;1.0791812460476249;;;2.0;;1.6434526764861874;2.423245873936808;1.2430380486862944;1.3617278360175928;1.4913616938342726;1.792391689498254;0.47712125471966244;1.0413926851582251;;;;;0.6720978579357175;1.3979400086720377;0.7160033436347992;0.07918124604762482;-0.09691001300805639;0.38021124171160603;-0.431798275933005;;;1.255272505103306;;;;0.8388490907372553;0.6627578316815741;0.6434526764861874;-0.09691001300805639;0.38021124171160603;-0.44369749923271273;;;;;;;;;;;;;;;-104.21407318115234;67.742133;35.5
Link;552614;2009;0-100;-39.79517;65.308652;75.0;GPS;Stensgaard, Bo Møller;2011;Activation Laboratories Ltd.;1.7998916846568653;-0.05403929642243141;1.1749315935284426;0.8075350280688532;;-1.0;0.38021124171160603;0.8363241157067517;0.5932860670204573;0.11058971029924898;-0.5686362358410126;2.0034734573481767;-0.20760831050174613;;-0.3979400086720376;;;2.7715874808812555;;;;;1.2041199826559248;2.0588054866759067;1.3979400086720377;;1.255272505103306;;;;;;;1.1139433523068367;1.6812412373755872;;1.0;1.3424226808222062;-1.9208187539523751;;0.47712125471966244;2.603144372620182;-0.045757490560675115;0.9493900066449128;;;2.0969100130080562;;1.7634279935629373;2.833784374656479;1.3324384599156054;1.414973347970818;1.591064607026499;1.9084850188786497;0.7781512503836436;;;;;;0.25527250510330607;1.5185139398778875;0.8195439355418687;0.25527250510330607;-0.045757490560675115;0.43136376415898736;-0.3565473235138126;;;1.2787536009528289;0.3010299956639812;;;0.9444826721501687;0.7558748556724915;0.6901960800285137;0.0;0.43136376415898736;-0.38721614328026455;;;;;;;;;;;;;;;-83.61251831054688;67.742133;35.5
Link;552615;2009;0-100;-39.697057;65.326043;63.0;GPS;Stensgaard, Bo Møller;2011;Activation Laboratories Ltd.;1.7272972028035876;0.44059426183983097;1.1571544399062814;1.08278537031645;;-0.744727494896694;0.5010592622177514;0.9542425094393249;0.4885507165004443;0.00860017176191757;-0.28399665636520083;2.0041837537286025;0.14921911265537988;;;;0.2041199826559248;2.6053050461411096;;;;;1.3979400086720377;1.8920946026904804;1.5563025007672873;;1.255272505103306;;;;;;;1.4771212547196624;1.5797835966168101;;1.146128035678238;1.3222192947339193;-2.0;;0.6020599913279624;2.4742162640762553;0.3222192947339193;0.9493900066449128;;;2.424881636631067;;1.9344984512435677;2.8627275283179747;1.4983105537896004;1.792391689498254;1.6020599913279623;1.9294189257142926;;0.8388490907372553;;;;;0.3979400086720376;1.6127838567197355;1.0;0.4913616938342727;0.2787536009528289;0.8061799739838872;0.0;;;1.3010299956639813;0.3010299956639812;;;1.0;1.0413926851582251;1.0791812460476249;0.36172783601759284;0.8061799739838872;-0.01322826573375516;;;;;;;;;;;;;;;-68.54408264160156;67.742133;35.5
Link;552616;2009;0-100;-39.832418;65.394193;102.0;GPS;Stensgaard, Bo Møller;2011;Activation Laboratories Ltd.;1.8191489428071341;-0.3851027839668654;1.2030328870147107;0.5740312677277188;;-1.3010299956639813;0.08990511143939793;0.7497363155690611;0.6394864892685861;0.02530586526477026;-0.6989700043360187;1.9970017280413217;-0.1366771398795441;;;;;2.6766936096248664;;;;;0.9542425094393249;1.724275869600789;1.2787536009528289;;0.7403626894942439;;;;;;;1.0413926851582251;1.3979400086720377;;0.9030899869919435;1.3424226808222062;-1.9208187539523751;;0.3010299956639812;2.5943925503754266;-0.3979400086720376;0.7323937598229685;;;1.7993405494535817;;1.505149978319906;2.3344537511509307;1.146128035678238;1.2041199826559248;1.6127838567197355;1.9395192526186185;;0.4913616938342727;;;;;-0.2218487496163564;1.5563025007672873;0.8129133566428556;0.146128035678238;-0.1549019599857432;0.17609125905568124;-0.6575773191777937;;;1.3222192947339193;;;;1.0;0.6532125137753437;0.5314789170422551;-0.2218487496163564;0.2304489213782739;-0.638272163982407;;;;;;;;;;;;;;;-75.92160034179688;67.742133;36.0
Link;552618;2009;0-100;-39.674438;65.54806;93.0;GPS;Stensgaard, Bo Møller;2011;Activation Laboratories Ltd.;1.7571681922142726;0.15685190107001115;1.1109262422664203;0.8970770032094203;;-0.9208187539523752;0.47712125471966244;0.7902851640332417;0.48429983934678583;0.06069784035361165;-0.42021640338318983;2.003697433719652;0.8796692056320535;;-0.3979400086720376;;0.43136376415898736;2.680335513414563;;;;;1.3010299956639813;2.153814864344529;1.7160033436347992;;1.1139433523068367;;;;;;;1.1139433523068367;1.7160033436347992;;1.2304489213782739;1.4771212547196624;-1.193820026016113;;0.3010299956639812;2.387389826338729;0.0;1.0413926851582251;;;2.225309281725863;;1.845098040014257;2.7058637122839193;1.3222192947339193;1.4913616938342726;1.5797835966168101;1.8573324964312685;;1.7075701760979363;-0.2218487496163564;;;;0.4913616938342727;1.505149978319906;0.8325089127062363;0.2787536009528289;0.0;0.505149978319906;-0.2924298239020636;;;1.2041199826559248;;;-0.6989700043360187;0.9344984512435677;0.8061799739838872;0.7708520116421442;0.04139268515822508;0.505149978319906;-0.3098039199714863;;;;;;;;;;;;;;;-70.81932830810547;65.4839;36.5
Link;552619;2009;0-100;-39.731617;65.541465;118.0;GPS;Stensgaard, Bo Møller;2011;Activation Laboratories Ltd.;1.7602716605420632;-0.0329202658555029;1.1373541113707328;0.8555191556678001;;-0.958607314841775;0.45939248775923086;0.7781512503836436;0.5092025223311029;0.10037054511756291;-0.5086383061657274;2.0027576819280513;0.8721562727482929;;-0.3979400086720376;;;2.7331972651065692;;;;;1.3222192947339193;2.1931245983544616;1.7558748556724915;;1.0791812460476249;;;;;;;1.0;1.7403626894942439;;1.4313637641589874;1.462397997898956;-1.3187587626244128;-0.5228787452803376;0.47712125471966244;2.4409090820652177;-0.1549019599857432;1.1139433523068367;;;2.143014800254095;;1.8260748027008264;2.66838591669;1.3010299956639813;1.3979400086720377;1.7160033436347992;1.9731278535996986;;1.8512583487190752;;;;;0.47712125471966244;1.5797835966168101;0.8325089127062363;0.2304489213782739;-0.09691001300805639;0.38021124171160603;-0.4089353929735008;;;1.255272505103306;;;-0.6989700043360187;1.0;0.7481880270062004;0.6720978579357175;-0.045757490560675115;0.3979400086720376;-0.42021640338318983;;;;;;;;;;;;;;;-57.232242584228516;65.4839;36.5
Link;552621;2009;0-100;-39.528148;65.663338;132.0;GPS;Stensgaard, Bo Møller;2011;Activation Laboratories Ltd.;1.7064617376313547;0.011993114659256938;1.123524980942732;0.9585638832219674;;-0.9208187539523752;0.7126497016272114;0.8273692730538252;0.42651126136457523;0.2355284469075489;-0.24412514432750865;2.00059891322988;0.9493900066449128;;-0.3010299956639812;;;2.951823035315912;0.3010299956639812;;;;1.414973347970818;2.412460547429961;1.9777236052888478;;0.7923916894982539;;;;;;;1.0413926851582251;1.9242792860618816;;1.2787536009528289;1.662757831681574;-1.2596373105057561;;0.47712125471966244;2.7520484478194387;-0.1549019599857432;0.8976270912904415;;;2.24551266781415;;2.0043213737826426;2.4082399653118496;1.3617278360175928;1.568201724066995;1.9444826721501687;2.161368002234975;;1.5314789170422551;0.3222192947339193;;;;0.6989700043360189;1.8512583487190752;1.1139433523068367;0.4471580313422192;0.146128035678238;0.4623979978989561;-0.3565473235138126;;;1.2304489213782739;0.3010299956639812;;-0.3979400086720376;1.2787536009528289;1.0;0.8573324964312685;0.11394335230683679;0.5314789170422551;-0.3372421683184259;;;;;;;;;;;;;;;-31.46808433532715;65.0024;36.6
Link;552622;2009;0-100;-39.238387;65.474422;51.0;GPS;Stensgaard, Bo Møller;2011;Activation Laboratories Ltd.;1.7815399686059417;0.18497519069826102;1.1283992687178064;0.8904210188009143;;-0.8239087409443188;0.3222192947339193;0.8115750058705934;0.5888317255942073;0.146128035678238;-0.585026652029182;1.9981764831796625;0.3222192947339193;;-0.3979400086720376;;;2.8027737252919755;0.3010299956639812;;;;1.1139433523068367;2.12057393120585;1.6020599913279623;;1.4771212547196624;;;;;;;1.380211241711606;1.5314789170422551;;1.1139433523068367;1.5440680443502757;-1.7958800173440752;;0.6020599913279624;2.677606952720493;0.17609125905568124;1.2304489213782739;;;2.1072099696478683;;1.7558748556724915;3.109240968588203;1.290034611362518;1.6532125137753437;2.0492180226701815;2.3096301674258988;;1.0791812460476249;;;;;1.1760912590556813;1.968482948553935;1.1760912590556813;0.4471580313422192;0.2041199826559248;0.7075701760979364;-0.08092190762392612;;;1.255272505103306;0.3010299956639812;;-0.6989700043360187;1.4313637641589874;1.0413926851582251;0.9294189257142927;0.2304489213782739;0.6812412373755872;-0.11918640771920865;;;;;;;;;;;;;;;354.3788146972656;65.0024;35.4
Link;552623;2009;0-100;-35.936823;66.05073;84.0;GPS;Kalvig, Per;2011;Activation Laboratories Ltd.;1.7253398159097373;0.18554215485437514;1.1351326513767748;1.1476763242410988;;-0.769551078621726;0.6190933306267428;0.7965743332104297;0.5453071164658241;0.01703333929878037;-0.37675070960209955;1.9916380168616874;-0.769551078621726;;;;;2.724275869600789;;;;;1.4913616938342726;2.484299839346786;1.3617278360175928;;1.4771212547196624;;;;;;;1.0413926851582251;1.8692317197309762;;0.9030899869919435;1.0;-1.6020599913279623;;0.47712125471966244;2.7058637122839193;-0.3010299956639812;0.43136376415898736;;;2.4265112613645754;;1.8864907251724818;3.0856472882968564;1.3324384599156054;1.380211241711606;1.6812412373755872;2.0;0.9030899869919435;;;;;;0.04139268515822508;1.6127838567197355;0.8325089127062363;0.11394335230683679;-0.09691001300805639;0.414973347970818;-0.36653154442041347;;;1.3010299956639813;;;;1.0413926851582251;0.7075701760979364;0.6232492903979004;-0.09691001300805639;0.38021124171160603;-0.42021640338318983;;;;;;;;;;;;;;;72.14114379882812;70.773533;29.2
Link;552625;2009;0-100;-35.79905;66.080838;62.0;GPS;Kalvig, Per;2011;Activation Laboratories Ltd.;1.6750447359558929;0.2489536154957076;1.1061908972634154;1.1476763242410988;;-0.5686362358410126;0.8444771757456814;0.9934362304976118;0.24551266781414982;-0.2596373105057561;-0.585026652029182;1.993497953245811;0.4653828514484183;;;;0.5185139398778874;2.2068258760318495;;;;-0.09691001300805639;1.662757831681574;2.3273589343863303;2.0453229787866576;;0.9731278535996987;;;;;;;1.0;1.9493900066449128;;1.0;1.1139433523068367;-1.6989700043360187;-0.3979400086720376;0.3010299956639812;2.123851640967086;-0.1549019599857432;0.8388490907372553;;;2.530199698203082;;2.0086001717619175;2.5728716022004803;1.7032913781186614;1.6232492903979006;1.5185139398778875;1.8325089127062364;;1.2041199826559248;-0.1549019599857432;;;;0.785329835010767;1.5185139398778875;0.8633228601204559;0.25527250510330607;0.11394335230683679;0.6127838567197355;-0.1804560644581313;;;1.2304489213782739;0.3010299956639812;;-0.6989700043360187;0.9138138523837167;0.8692317197309762;0.8808135922807914;0.17609125905568124;0.6232492903979004;-0.20760831050174613;;;;;;;;;;;;;;;-85.80175018310547;70.773533;28.9
Link;552626;2009;0-100;-35.815138;66.09858;58.0;GPS;Kalvig, Per;2011;Activation Laboratories Ltd.;1.7035492982382305;0.17318626841227402;1.1082266563749286;1.1051694279993316;;-0.6575773191777937;0.8426092396105621;0.9623693356700211;0.3074960379132129;0.02530586526477026;-0.4089353929735008;1.9975174394147248;0.30319605742048883;;;;0.3222192947339193;2.4471580313422194;;;;;1.591064607026499;2.412460547429961;1.9637878273455553;;0.9395192526186185;;;;;;;1.1139433523068367;2.0170333392987803;;1.0;1.4771212547196624;-1.3279021420642825;;0.47712125471966244;2.285557309007774;0.0;1.0413926851582251;;;2.505149978319906;;2.0293837776852097;2.525044807036845;1.6384892569546374;1.5797835966168101;1.5797835966168101;1.9030899869919435;1.0791812460476249;;0.07918124604762482;;;;0.7403626894942439;1.568201724066995;0.8920946026904804;0.2304489213782739;0.07918124604762482;0.5797835966168101;-0.2218487496163564;;;1.2304489213782739;0.3010299956639812;;-0.5228787452803376;0.9684829485539351;0.8750612633917001;0.8325089127062363;0.11394335230683679;0.5797835966168101;-0.24412514432750865;;;;;;;;;;;;;;;-62.112220764160156;70.773533;29.1
Link;552627;2009;0-100;-35.995847;66.109802;54.0;GPS;Kalvig, Per;2011;Activation Laboratories Ltd.;1.7664128471123994;-0.06905096883247698;1.1676126727275302;0.9745116927373284;;-0.7958800173440752;0.6053050461411095;0.8228216453031046;0.5646660642520893;0.02530586526477026;-0.5686362358410126;1.9982288146465121;-0.44369749923271273;;;;;2.6711728427150834;;;;;1.414973347970818;2.2933625547114453;1.662757831681574;;1.2304489213782739;;;;;;;0.7781512503836436;1.8750612633917;;0.9030899869919435;1.1139433523068367;-1.2518119729937995;;0.3010299956639812;2.639486489268586;-0.5228787452803376;0.7481880270062004;;;2.2068258760318495;;1.863322860120456;2.8432327780980096;1.380211241711606;1.3424226808222062;1.6989700043360187;1.99563519459755;;0.6434526764861874;;;;;0.04139268515822508;1.5797835966168101;0.7923916894982539;0.11394335230683679;-0.1549019599857432;0.38021124171160603;-0.4089353929735008;;;1.2304489213782739;;;;1.0413926851582251;0.6812412373755872;0.6127838567197355;-0.09691001300805639;0.38021124171160603;-0.44369749923271273;;;;;;;;;;;;;;;-115.69432830810547;70.773533;29.7
Link;552628;2009;0-100;-35.849905;66.157723;55.0;GPS;Kalvig, Per;2011;Activation Laboratories Ltd.;1.7409939315848861;-0.0061230850587887945;1.1420764610732848;1.0788191830988487;;-0.6575773191777937;0.7558748556724915;0.8639173769578604;0.47856649559384334;-0.14874165128092473;-0.744727494896694;1.995486017339537;;;;;;2.5658478186735176;;;;;1.5314789170422551;2.5384480517102173;1.5563025007672873;;1.146128035678238;;;;;;;0.6989700043360189;2.0293837776852097;;0.9030899869919435;0.7781512503836436;-1.6575773191777938;-0.5228787452803376;;2.5171958979499744;-0.5228787452803376;0.2787536009528289;;;2.311753861055754;;1.9084850188786497;2.75815462196739;1.4842998393467859;1.3424226808222062;1.414973347970818;1.724275869600789;;0.3222192947339193;;;;;-0.2218487496163564;1.3222192947339193;0.6127838567197355;0.0;-0.2218487496163564;0.38021124171160603;-0.3979400086720376;;;1.1760912590556813;0.3010299956639812;;;0.7634279935629372;0.5797835966168101;0.5797835966168101;-0.09691001300805639;0.3424226808222063;-0.4559319556497244;;;;;;;;;;;;;;;6.809065341949463;70.773533;29.4
Link;552629;2009;0-100;-35.715602;66.130362;208.0;GPS;Kalvig, Per;2011;Activation Laboratories Ltd.;1.705607163404605;0.03862016194970278;1.1535099893008376;1.100370545117563;;-0.6575773191777937;0.8082109729242221;0.9014583213961124;0.38560627359831223;-0.08092190762392612;-0.6575773191777937;1.9938020301264894;0.250420002308894;;;;;2.5477747053878224;;;;;1.6127838567197355;2.597695185925512;1.9084850188786497;;0.8388490907372553;;;;;;;0.6989700043360189;2.184691430817599;;1.0;1.1760912590556813;-1.9208187539523751;;0.3010299956639812;2.419955748489758;-0.5228787452803376;0.3424226808222063;;;2.359835482339888;;1.9912260756924949;2.456366033129043;1.5314789170422551;1.3979400086720377;1.4313637641589874;1.7481880270062005;1.0413926851582251;0.6812412373755872;;;;;-0.2218487496163564;1.380211241711606;0.6627578316815741;0.07918124604762482;-0.1549019599857432;0.414973347970818;-0.37675070960209955;;;1.2304489213782739;0.3010299956639812;;;0.8061799739838872;0.6434526764861874;0.6334684555795865;-0.045757490560675115;0.3979400086720376;-0.4089353929735008;;;;;;;;;;;;;;;73.57577514648438;70.773533;29.0
Link;552630;2009;0-100;-35.638958;66.131637;48.0;GPS;Kalvig, Per;2011;Activation Laboratories Ltd.;1.7232093104051114;-0.054531414868180264;1.161966616364075;0.964259630196849;;-0.8538719643217619;0.6560982020128319;0.7745169657285496;0.45939248775923086;0.12057393120584989;-0.44369749923271273;1.993621372431983;0.7693773260761385;;;;0.11394335230683679;2.6884198220027105;;;;;1.5314789170422551;2.298853076409707;2.1583624920952498;;0.6232492903979004;;;;;;;0.8450980400142568;2.0569048513364727;;1.3222192947339193;1.414973347970818;-1.5086383061657274;-0.3979400086720376;0.47712125471966244;2.5276299008713385;-0.3010299956639812;0.6020599913279624;;;2.1931245983544616;;2.0492180226701815;2.214843848047698;1.3324384599156054;1.3222192947339193;1.6127838567197355;1.9138138523837167;;1.6812412373755872;-0.09691001300805639;;;;0.414973347970818;1.568201724066995;0.8195439355418687;0.17609125905568124;-0.09691001300805639;0.3010299956639812;-0.494850021680094;;;1.2787536009528289;;;-0.6989700043360187;0.9822712330395684;0.7160033436347992;0.6020599913279624;-0.09691001300805639;0.3424226808222063;-0.4814860601221125;;;;;;;;;;;;;;;85.26185607910156;70.773533;28.7
Link;552631;2009;0-100;-35.701825;66.156387;64.0;GPS;Kalvig, Per;2011;Activation Laboratories Ltd.;1.710625015060797;-0.07417242537525769;1.1595671932336202;0.9986951583116558;;-0.8239087409443188;0.7331972651065695;0.7512791039833423;0.45178643552429026;0.029383777685209667;-0.5528419686577808;1.992301615844657;0.7958800173440752;;;;0.43136376415898736;2.7573960287930244;;;;;1.5440680443502757;2.546542663478131;2.1398790864012365;;0.6989700043360189;;;;;;;0.6989700043360189;2.24551266781415;;1.2304489213782739;1.255272505103306;-1.4436974992327127;-0.3979400086720376;0.47712125471966244;2.569373909615046;-0.5228787452803376;0.25527250510330607;;;2.1958996524092336;;2.0718820073061255;2.3010299956639813;1.3424226808222062;1.3010299956639813;1.591064607026499;1.9138138523837167;;0.9344984512435677;-0.2218487496163564;;;;-0.3979400086720376;1.5563025007672873;0.785329835010767;0.146128035678238;-0.1549019599857432;0.3424226808222063;-0.4559319556497244;;;1.2787536009528289;;;;0.9822712330395684;0.6720978579357175;0.6020599913279624;-0.09691001300805639;0.3424226808222063;-0.4814860601221125;;;;;;;;;;;;;;;35.90182113647461;70.773533;29.0
Link;552632;2009;0-100;-35.666845;66.188202;99.0;GPS;Kalvig, Per;2011;Activation Laboratories Ltd.;1.7687120803776637;-0.324221658325915;1.2049335223541449;0.8215135284047731;;-0.8860566476931632;0.541579243946581;0.8426092396105621;0.6053050461411095;0.2648178230095365;-0.5376020021010439;1.9966167306916187;-0.18708664335714442;;-0.3010299956639812;;0.7075701760979364;3.0530784434834195;;;;;1.3617278360175928;2.2068258760318495;1.8864907251724818;;0.3222192947339193;;;;;;;0.47712125471966244;1.9637878273455553;;0.9030899869919435;1.2041199826559248;-1.6020599913279623;-0.3979400086720376;;2.859138297294531;-0.6989700043360187;0.3424226808222063;;;2.041392685158225;;1.863322860120456;1.8864907251724818;1.290034611362518;1.146128035678238;1.7075701760979363;2.03342375548695;;;;;;;-0.3979400086720376;1.6720978579357175;0.8633228601204559;0.17609125905568124;-0.2218487496163564;0.146128035678238;-0.6575773191777937;;;1.2304489213782739;;;;1.1139433523068367;0.6532125137753437;0.47712125471966244;-0.2218487496163564;0.2041199826559248;-0.638272163982407;;;;;;;;;;;;;;;-10.127339363098145;70.773533;29.0
Link;552633;2009;0-100;-35.666845;66.188202;99.0;GPS;Kalvig, Per;2011;Activation Laboratories Ltd.;1.7689339421867816;-0.28066871301627333;1.2092468487533738;0.8444771757456814;;-0.8538719643217619;0.5634810853944107;0.8481891169913987;0.6074550232146685;0.26951294421791633;-0.5228787452803376;2.0001476350273144;-0.27572413039921095;;;;0.6627578316815741;3.0542299098633974;;;;;1.380211241711606;2.224014811372864;1.8692317197309762;;0.4623979978989561;;;;;;;0.47712125471966244;1.968482948553935;;0.8450980400142568;1.2304489213782739;-1.6197887582883939;;;2.859138297294531;-0.6989700043360187;0.38021124171160603;;;2.0791812460476247;;1.863322860120456;2.0453229787866576;1.3010299956639813;1.1760912590556813;1.7481880270062005;2.0755469613925306;;;;;;;-0.3979400086720376;1.7160033436347992;0.8864907251724818;0.2041199826559248;-0.2218487496163564;0.17609125905568124;-0.619788758288394;;;1.255272505103306;;;;1.146128035678238;0.6989700043360189;0.505149978319906;-0.2218487496163564;0.2304489213782739;-0.6020599913279624;;;;;;;;;;;;;;;-10.127339363098145;70.773533;29.0
